company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,employer_key,source,n_vacancies_raw,n_live_vacancies,sector_list,entry_route_list,role_family_list,n_sectors,n_entry_routes,n_opportunities
VAC27B1C471,Harbour Facade Systems Ltd,Gloucestershire,GL2,construction_green,apprenticeship|higher_apprenticeship,technician|field_ops|ops|engineer_ops|software,medium,0,medium,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Quantity Surveyor; Apprentice Quantity Surveyor; Apprentice Quantity Surveyor. Standards/frameworks: Construction quantity surveying technician, Construction quantity surveying technician, Construction quantity surveying technician.",Harbour Facade Systems Ltd Gloucestershire Gloucestershire construction_green apprenticeship higher_apprenticeship technician field_ops ops engineer_ops software Apprentice Quantity Surveyor Apprentice Quantity Surveyor Apprentice Quantity Surveyor Apprentice Quantity Surveyor Construction quantity surveying technician Construction quantity surveying technician Construction quantity surveying technician apprenticeship school leaver,harbour facade systems,vacancies,4.0,0.0,['construction_green'],"['apprenticeship', 'higher_apprenticeship']","['technician', 'field_ops', 'ops', 'engineer_ops', 'software']",1,2,3
VACA160E640,EXCELLENCE-SOLUTIONS LIMITED,Gloucestershire,GL51,business_professional,apprenticeship,admin|finance|sales|project_coord|care,sme,0,medium,,Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Dental Nurse Apprentice - GL51; Dental Nurse Apprenticeship.,EXCELLENCE-SOLUTIONS LIMITED Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord care Dental Nurse Apprentice - GL51 Dental Nurse Apprenticeship apprenticeship school leaver,excellence solutions,vacancies,2.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'care']",1,1,2
VACC003AA8D,NEWENT COMMUNITY SCHOOL & SIXTH FORM CENTRE,Newent,GL18,business_professional|education_training,apprenticeship,teaching_support|admin|care|customer_success|ops,medium,0,medium,,"Gloucestershire employer (Newent) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Teaching Assistant Apprentice; Apprentice Receptionist; IT Apprentice. Standards/frameworks: Teaching assistant, Business administrator, Information communications technician.",NEWENT COMMUNITY SCHOOL & SIXTH FORM CENTRE Newent Gloucestershire business_professional education_training apprenticeship teaching_support admin care customer_success ops events software cyber finance sales project_coord Teaching Assistant Apprentice Apprentice Receptionist IT Apprentice Teaching assistant Business administrator Information communications technician apprenticeship school leaver,newent community school sixth form centre,vacancies,3.0,0.0,"['business_professional', 'education_training']",['apprenticeship'],"['teaching_support', 'admin', 'care', 'customer_success', 'ops']",2,1,3
VAC86D0BF09,Within Reach Services Ltd (Head Office),Gloucestershire,GL1,public_sector,apprenticeship|higher_apprenticeship,admin|ops|project_support,medium,0,high,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Residential Children and Young People Support Worker Apprenticeship; Residential Children and Young People Support Worker Apprenticeship; Residential Children and Young People Support Worker Apprenticeship. Standards/frameworks: Children, young people and families practitioner, Children, young people and families practitioner, Children, young people and families practitioner.","Within Reach Services Ltd (Head Office) Gloucestershire Gloucestershire public_sector apprenticeship higher_apprenticeship admin ops project_support Residential Children and Young People Support Worker Apprenticeship Residential Children and Young People Support Worker Apprenticeship Residential Children and Young People Support Worker Apprenticeship Residential Children and Young People Support Worker Apprenticeship Children, young people and families practitioner Children, young people and families practitioner Children, young people and families practitioner apprenticeship school leaver",within reach services head office,vacancies,4.0,1.0,['public_sector'],"['apprenticeship', 'higher_apprenticeship']","['admin', 'ops', 'project_support']",1,2,3
VACC5CFF475,Home Instead Senior Care Gloucester (Purple-Bud Care Ltd),Gloucestershire,GL4,health_care,apprenticeship|school_leaver,care|admin,sme,0,medium,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Health and Social Care Apprenticeship (Domiciliary) - Gloucester; Health and Social Care Apprenticeship (Domiciliary) - Gloucester. Standards/frameworks: Adult care worker, Adult care worker.",Home Instead Senior Care Gloucester (Purple-Bud Care Ltd) Gloucestershire Gloucestershire health_care apprenticeship school_leaver care admin Health and Social Care Apprenticeship (Domiciliary) - Gloucester Health and Social Care Apprenticeship (Domiciliary) - Gloucester Adult care worker Adult care worker apprenticeship school leaver,home instead senior care gloucester purple bud care,vacancies,2.0,0.0,['health_care'],"['apprenticeship', 'school_leaver']","['care', 'admin']",1,2,2
VACF0ACC528,Origin Aqua,"Wotton Under Edge,",GL12,business_professional,apprenticeship|higher_apprenticeship,admin|finance|sales|project_coord,sme,0,medium,,"Gloucestershire employer (Wotton Under Edge,) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Marketing Executive Level 4 Apprentice (HNC); Marketing Executive Level 4 Apprentice (HNC). Standards/frameworks: Marketing executive, Marketing executive.","Origin Aqua Wotton Under Edge, Gloucestershire business_professional apprenticeship higher_apprenticeship admin finance sales project_coord Marketing Executive Level 4 Apprentice (HNC) Marketing Executive Level 4 Apprentice (HNC) Marketing executive Marketing executive apprenticeship school leaver",origin aqua,vacancies,2.0,0.0,['business_professional'],"['apprenticeship', 'higher_apprenticeship']","['admin', 'finance', 'sales', 'project_coord']",1,2,2
VACA3042BB4,DEAN ACCOUNTANCY SERVICES LIMITED,Lydney,GL15,business_professional,apprenticeship|school_leaver,admin|finance|sales|project_coord|software,sme,0,medium,,Gloucestershire employer (Lydney) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Accountancy assistant apprentice. Standards/frameworks: Accounts or finance assistant.,DEAN ACCOUNTANCY SERVICES LIMITED Lydney Gloucestershire business_professional apprenticeship school_leaver admin finance sales project_coord software Accountancy assistant apprentice Accounts or finance assistant apprenticeship school leaver,dean accountancy services,vacancies,1.0,0.0,['business_professional'],"['apprenticeship', 'school_leaver']","['admin', 'finance', 'sales', 'project_coord', 'software']",1,2,1
VAC464EF9CA,ACCXEL LIMITED,Cinderford,GL14,business_professional,apprenticeship,admin|finance|sales|project_coord,sme,0,medium,,Gloucestershire employer (Cinderford) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Onsite Trades Foundation Apprentice; Onsite Trades Foundation Apprentice.,ACCXEL LIMITED Cinderford Gloucestershire business_professional apprenticeship admin finance sales project_coord Onsite Trades Foundation Apprentice Onsite Trades Foundation Apprentice apprenticeship school leaver,accxel,vacancies,2.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord']",1,1,2
VAC28AEA31D,JUST FABRICS LTD,Cheltenham,GL51,business_professional,apprenticeship,admin|finance|sales|project_coord,sme,0,medium,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: E-Commerce Apprentice.,JUST FABRICS LTD Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord E-Commerce Apprentice apprenticeship school leaver,just fabrics,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord']",1,1,1
VAC88EDDBBC,TRIPLE EIGHT CONTAINERS LTD,Stroud,GL5,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,high,,"Gloucestershire employer (Stroud) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administration Apprentice; Business Administration Apprentice. Standards/frameworks: Business administrator, Business administrator.",TRIPLE EIGHT CONTAINERS LTD Stroud Gloucestershire business_professional apprenticeship admin finance sales project_coord software Business Administration Apprentice Business Administration Apprentice Business administrator Business administrator apprenticeship school leaver,triple eight containers,vacancies,2.0,1.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,2
VACD0000D60,DSA ACCOUNTANCY LTD,Cheltenham,GL50,business_professional,apprenticeship,admin|finance|sales|project_coord|care,sme,0,medium,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Marketing Apprentice.,DSA ACCOUNTANCY LTD Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord care Marketing Apprentice apprenticeship school leaver,dsa accountancy,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'care']",1,1,1
VACEFF1E80D,SCHREIBER FOODS UK LIMITED,Stonehouse,GL10,business_professional,apprenticeship,admin|finance|sales|project_coord|engineer_ops,sme,0,medium,,Gloucestershire employer (Stonehouse) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Mechatronics Maintenance Engineer Apprentice.,SCHREIBER FOODS UK LIMITED Stonehouse Gloucestershire business_professional apprenticeship admin finance sales project_coord engineer_ops Mechatronics Maintenance Engineer Apprentice apprenticeship school leaver,schreiber foods,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'engineer_ops']",1,1,1
VAC915B3BC5,Coconut Tree - Cheltenham,Gloucestershire,GL50,hospitality_tourism,apprenticeship|school_leaver,customer_success|ops|events|admin|finance,medium,0,medium,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Front of House Apprentice; Production Chef Apprentice; Front of House Apprentice. Standards/frameworks: Production chef, Production chef, Production chef.",Coconut Tree - Cheltenham Gloucestershire Gloucestershire hospitality_tourism apprenticeship school_leaver customer_success ops events admin finance sales project_coord Front of House Apprentice Production Chef Apprentice Front of House Apprentice Front of House Apprentice Production chef Production chef Production chef apprenticeship school leaver,coconut tree cheltenham,vacancies,7.0,0.0,['hospitality_tourism'],"['apprenticeship', 'school_leaver']","['customer_success', 'ops', 'events', 'admin', 'finance']",1,2,3
VAC69206263,BT GROUP PLC,Gloucestershire,GL2,business_professional,apprenticeship,admin|finance|sales|project_coord|care,sme,0,medium,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Customer Support Technician Apprentice - Gloucester; Customer Support Technician Apprentice - Gloucester. Standards/frameworks: Information communications technician, Information communications technician.",BT GROUP PLC Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord care Customer Support Technician Apprentice - Gloucester Customer Support Technician Apprentice - Gloucester Information communications technician Information communications technician apprenticeship school leaver,bt,vacancies,2.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'care']",1,1,2
VAC258C2A26,ALBRIGHT IP LIMITED,Cheltenham,GL50,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,medium,,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Patents Team Administrator Apprentice; Patents Team Administrator Apprentice. Standards/frameworks: Business administrator, Business administrator.",ALBRIGHT IP LIMITED Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord software Patents Team Administrator Apprentice Patents Team Administrator Apprentice Business administrator Business administrator apprenticeship school leaver,albright ip,vacancies,2.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,2
