leaver_id,interest_sectors,target_sectors,dominant_riasec,r,i,a,s,e,c,source,cohort,sample_weight,persona_seed
jc_1_42,business_professional|education_training|health_care,business_professional|education_training|health_care,Social|Conventional,0.08,0.0,0.17,0.42,0.08,0.25,jobcannon,adult_online,0.85,People & Care
jc_1_870,aerospace_manufacturing|agri_tech_food|construction_green,aerospace_manufacturing|agri_tech_food|construction_green,Investigative|Realistic,0.3333,0.5051,0.0,0.0808,0.0,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_604,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.0,0.0,0.83,0.17,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_984,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic|Enterprising,0.58,0.0,0.0,0.17,0.25,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1468,creative_events|cyber_digital,creative_events|cyber_digital,Artistic|Conventional,0.0,0.08,0.5,0.0,0.0,0.42,jobcannon,adult_online,0.85,Technical Specialist
jc_1_882,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0808,0.0,0.1717,0.5859,0.0808,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_259,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Investigative,0.08,0.25,0.0,0.0,0.5,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_767,business_professional|education_training|health_care,business_professional|education_training|health_care,Social|Investigative,0.0,0.2525,0.0808,0.3333,0.0808,0.2525,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1837,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.17,0.0,0.0,0.08,0.67,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1250,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Enterprising,0.0,0.17,0.0,0.08,0.25,0.5,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1308,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0,0.25,0.25,0.42,0.0,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1016,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.08,0.25,0.0,0.33,0.17,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_639,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.17,0.0,0.17,0.08,0.58,0.0,jobcannon,adult_online,0.85,People & Care
jc_1_1793,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic|Social,0.75,0.0,0.0,0.17,0.0,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_967,business_professional|cyber_digital|hospitality_retail,business_professional|cyber_digital|hospitality_retail,Enterprising|Conventional,0.1683,0.0,0.0,0.1683,0.4158,0.2475,jobcannon,adult_online,0.85,Technical Specialist
jc_1_549,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.92,0.0,0.0,0.0,0.0,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1203,health_care|public_sector,health_care|public_sector,Social|Realistic,0.33,0.0,0.17,0.42,0.0,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1427,agri_tech_food|construction_green|public_sector,agri_tech_food|construction_green|public_sector,Realistic|Enterprising,0.92,0.0,0.0,0.0,0.08,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_441,creative_events|hospitality_tourism,creative_events|hospitality_tourism,Artistic|Enterprising,0.1717,0.0808,0.3333,0.0808,0.2525,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1894,construction_green|hospitality_tourism|public_sector,construction_green|hospitality_tourism|public_sector,Realistic|Social,0.42,0.0,0.0,0.33,0.25,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1794,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0,0.3333,0.0,0.5859,0.0808,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1563,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Enterprising,0.08,0.5,0.0,0.08,0.17,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1855,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Artistic,0.0,0.0792,0.1683,0.1683,0.4158,0.1683,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_820,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Realistic|Investigative,0.2475,0.1683,0.0792,0.1683,0.1683,0.1683,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1423,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Social,0.0,0.0808,0.5051,0.3333,0.0808,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1826,aerospace_manufacturing|construction_green|health_care,aerospace_manufacturing|construction_green|health_care,Realistic|Conventional,0.5,0.08,0.17,0.0,0.0,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1112,agri_tech_food|construction_green|public_sector,agri_tech_food|construction_green|public_sector,Realistic|Investigative,0.92,0.08,0.0,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1706,business_professional|cyber_digital|education_training,business_professional|cyber_digital|education_training,Investigative|Social,0.0,0.4158,0.1683,0.2475,0.0,0.1683,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1141,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Realistic,0.17,0.58,0.08,0.0,0.0,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1360,agri_tech_food|cyber_digital,agri_tech_food|cyber_digital,Investigative|Artistic,0.0808,0.5051,0.2525,0.0808,0.0,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_716,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.0808,0.0,0.5859,0.2525,0.0808,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_735,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Artistic|Social,0.08,0.17,0.25,0.25,0.0,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1612,business_professional|creative_events|health_care,business_professional|creative_events|health_care,Artistic|Social,0.0,0.0,0.42,0.42,0.08,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1272,aerospace_manufacturing|construction_green|hospitality_tourism,aerospace_manufacturing|construction_green|hospitality_tourism,Realistic|Social,0.5051,0.0,0.0808,0.2525,0.0808,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_778,business_professional|health_care|hospitality_tourism,business_professional|health_care|hospitality_tourism,Social|Enterprising,0.0808,0.0808,0.0808,0.2525,0.2525,0.2525,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_638,creative_events,creative_events,Artistic|Realistic,0.25,0.17,0.42,0.08,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1661,aerospace_manufacturing|business_professional|cyber_digital,aerospace_manufacturing|business_professional|cyber_digital,Investigative|Artistic,0.0,0.5859,0.2525,0.0808,0.0808,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_502,aerospace_manufacturing|cyber_digital|health_care,aerospace_manufacturing|cyber_digital|health_care,Investigative|Realistic,0.25,0.33,0.0,0.17,0.0,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_145,aerospace_manufacturing|agri_tech_food|construction_green,aerospace_manufacturing|agri_tech_food|construction_green,Realistic|Artistic,0.3333,0.2525,0.3333,0.0808,0.0,0.0,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_1585,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative,0.0,1.0,0.0,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1248,business_professional|health_care|hospitality_tourism,business_professional|health_care|hospitality_tourism,Conventional|Social,0.17,0.0,0.08,0.25,0.08,0.42,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1470,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative,0.0,1.0,0.0,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1851,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.0808,0.3333,0.0,0.0808,0.1717,0.3333,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_149,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Artistic|Realistic,0.17,0.08,0.5,0.0,0.17,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_2003,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Artistic,0.08,0.0,0.25,0.17,0.42,0.08,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_795,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Investigative,0.0,0.25,0.08,0.0,0.67,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_226,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Investigative,0.0,0.3976,0.0,0.0,0.6024,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1274,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Realistic,0.1683,0.6634,0.0,0.0,0.1683,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_451,aerospace_manufacturing|agri_tech_food|public_sector,aerospace_manufacturing|agri_tech_food|public_sector,Investigative|Artistic,0.17,0.33,0.25,0.17,0.0,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1610,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Realistic,0.1717,0.5859,0.0808,0.0808,0.0,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1214,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Realistic,0.1683,0.495,0.0,0.1683,0.1683,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1475,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Social,0.08,0.5,0.08,0.17,0.17,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_993,creative_events|cyber_digital,creative_events|cyber_digital,Investigative|Artistic,0.0,0.33,0.33,0.0,0.17,0.17,jobcannon,adult_online,0.85,Technical Specialist
jc_1_776,creative_events|cyber_digital|health_care,creative_events|cyber_digital|health_care,Artistic|Investigative,0.0,0.2475,0.4158,0.0,0.1683,0.1683,jobcannon,adult_online,0.85,Technical Specialist
jc_1_258,aerospace_manufacturing|business_professional|cyber_digital,aerospace_manufacturing|business_professional|cyber_digital,Conventional|Enterprising,0.0,0.17,0.0,0.0,0.25,0.58,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1863,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Realistic,0.25,0.08,0.0,0.0,0.0,0.67,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_640,creative_events,creative_events,Artistic|Realistic,0.25,0.25,0.42,0.0,0.08,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1695,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Artistic,0.0,0.67,0.17,0.08,0.0,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1240,education_training|hospitality_tourism|public_sector,education_training|hospitality_tourism|public_sector,Social|Enterprising,0.1717,0.0808,0.0808,0.3333,0.2525,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1987,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Social,0.0,0.17,0.17,0.25,0.33,0.08,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_858,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Enterprising,0.08,0.42,0.0,0.08,0.25,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1791,cyber_digital|health_care|public_sector,cyber_digital|health_care|public_sector,Social,0.0,0.0,0.0,1.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_999,creative_events,creative_events,Artistic|Realistic,0.17,0.08,0.67,0.08,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1451,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.0,0.33,0.17,0.0,0.17,0.33,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_713,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Social,0.0,0.0808,0.0808,0.3333,0.4242,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1447,business_professional|cyber_digital,business_professional|cyber_digital,Conventional|Investigative,0.0808,0.3333,0.0808,0.0808,0.0,0.4242,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_144,business_professional|cyber_digital|public_sector,business_professional|cyber_digital|public_sector,Investigative|Social,0.0,0.33,0.17,0.25,0.17,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1369,agri_tech_food|construction_green|public_sector,agri_tech_food|construction_green|public_sector,Realistic,1.0,0.0,0.0,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1982,aerospace_manufacturing|agri_tech_food|public_sector,aerospace_manufacturing|agri_tech_food|public_sector,Realistic|Investigative,0.92,0.08,0.0,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1337,construction_green|creative_events,construction_green|creative_events,Artistic|Realistic,0.33,0.17,0.42,0.08,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1789,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Realistic,0.17,0.42,0.08,0.08,0.17,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1689,aerospace_manufacturing|cyber_digital|health_care,aerospace_manufacturing|cyber_digital|health_care,Investigative|Realistic,0.25,0.5,0.0,0.08,0.0,0.17,jobcannon,adult_online,0.85,Technical Specialist
jc_1_196,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Realistic|Investigative,0.4242,0.2525,0.0808,0.0808,0.0808,0.0808,jobcannon,adult_online,0.85,People & Care
jc_1_581,creative_events,creative_events,Artistic|Investigative,0.0,0.08,0.92,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_624,business_professional|cyber_digital|hospitality_retail,business_professional|cyber_digital|hospitality_retail,Enterprising|Investigative,0.0808,0.3333,0.0808,0.0,0.4242,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_983,health_care|public_sector,health_care|public_sector,Social|Realistic,0.25,0.0,0.17,0.5,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1549,health_care|hospitality_retail|hospitality_tourism,health_care|hospitality_retail|hospitality_tourism,Social|Conventional,0.0,0.0808,0.0,0.3333,0.2525,0.3333,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_862,creative_events,creative_events,Artistic|Enterprising,0.08,0.0,0.67,0.0,0.17,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1785,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic,1.0,0.0,0.0,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_87,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Enterprising,0.0,0.0,0.0,0.08,0.25,0.67,jobcannon,adult_online,0.85,Creative / Commercial
